safegraph_place_id,location_name,street_address,city,region,postal_code,naics_code,safegraph_brand_ids,date_range_start,date_range_end,poi_cbg,latitude,longitude,visitor_home_cbgs,x181050002011_visits,x181050002012_visits,x181050002013_visits,x181050002021_visits,x181050002022_visits,x181050003014_visits,x181050003021_visits,x181050007003_visits,x181050012002_visits,x181050012005_visits,x181050013014_visits,x181050014012_visits,x181050016001_visits,x181050016002_visits,x181050016003_visits
sg:ddd8ab396af1421aa680af465d5b29ae,Hopscotch Coffee Roastery To Go,212 N Madison St,Bloomington,IN,47404,722515,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050001001,39.168126,-86.537151,"{""180939510001"":4,""180973103101"":4,""180571108041"":4,""181050012002"":4}",,,,,,,,,4,,,,,,
sg:9cccaa0f9b4141908c83e76c267444d4,Bub's Burgers & Ice Cream,480 N Morton St,Bloomington,IN,47404,722515,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050001001,39.170247,-86.53593,"{""181050015012"":5,""181050016001"":4,""180559547021"":4,""180030116051"":4,""181050013011"":4,""181050001001"":4,""181050012005"":4,""181050009041"":4,""181050011011"":4,""181019501001"":4,""180594103002"":4}",,,,,,,,,,4,,,4,,
sg:4d9fb0c4306e425faa4f059ecf0565d9,Milex Complete Auto Care,848 US Highway 31 S,Greenwood,IN,46143,441310,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,180816104042,39.60439,-86.109054,"{""180816101003"":62,""180816101004"":52,""180816102021"":42,""180816104032"":39,""180973801003"":38,""180816105001"":23,""180816105003"":22,""180816104031"":21,""180816107021"":19,""180816105002"":18,""180816101001"":18,""180816107011"":18,""180816103001"":18,""180816104042"":16,""180816106041"":15,""180816108022"":15,""180973904021"":14,""180816106052"":14,""180816104043"":14,""180139746001"":14,""180816112001"":13,""180816103002"":13,""180973901012"":13,""180816107012"":13,""180816108021"":12,""180973904023"":12,""180816106051"":11,""180816114002"":11,""180816114003"":11,""180973703022"":11,""180973812051"":11,""180816114001"":11,""180816101002"":11,""180973811012"":11,""180816106044"":10,""180816102013"":10,""180973801001"":10,""180973576002"":10,""180816108014"":9,""180816104041"":9,""181095101001"":9,""180816108011"":9,""181095101003"":9,""180816106063"":9,""180816106062"":8,""180973801002"":8,""180973555001"":8,""181457102004"":8,""180816102022"":8,""180816106061"":7,""180973408001"":7,""180816106033"":7,""180973811023"":7,""180973810023"":7,""181095106003"":7,""180973806003"":7,""180973616001"":6,""180973423002"":6,""181095101002"":6,""180816102023"":6,""180816109002"":6,""180816112002"":6,""180816107013"":6,""180632107002"":6,""180139747003"":6,""180973804031"":6,""180973908001"":5,""180816104012"":5,""180973574004"":5,""180816108013"":5,""180139748001"":5,""180973904022"":5,""180973401013"":5,""180973809021"":5,""180816104011"":5,""181095104011"":5,""180973809012"":5,""180973703011"":5,""180973614002"":5,""180973812014"":5,""181095104022"":5,""180973703021"":5,""180973811022"":4,""180632106081"":4,""180816106032"":4,""180973569004"":4,""180973581001"":4,""180973803001"":4,""180973574001"":4,""180973808003"":4,""181339564001"":4,""180816111001"":4,""180973423001"":4,""181457102005"":4,""181095104012"":4,""180973808002"":4,""180973809011"":4,""180571108042"":4,""180973575003"":4,""181095110004"":4,""180973536001"":4,""180973559001"":4,""180973908002"":4,""180973904041"":4,""180973576004"":4,""181079574003"":4,""180973604052"":4,""180973702011"":4,""180816107023"":4,""181095106001"":4,""180973409011"":4,""180594101004"":4,""181050014012"":4,""180632102022"":4,""180139746002"":4,""180973612001"":4,""180632106053"":4,""180973579001"":4,""180973904043"":4,""180973402023"":4,""180816104015"":4,""180816102012"":4,""180973901011"":4,""180632102012"":4,""180973809013"":4,""180594110003"":4,""180632107003"":4,""180816110002"":4,""180973810012"":4,""180973572004"":4,""180973603021"":4,""180594102001"":4,""180973901013"":4,""180973308053"":4,""181457104002"":4,""180973613002"":4,""180816108012"":4,""180973557001"":4,""180973904031"":4,""180571108081"":4,""180973804034"":4,""181457101003"":4,""180973807001"":4,""181457101004"":4,""181457102003"":4,""260810103013"":4,""180973901021"":4,""180973702024"":4,""180632108012"":4,""180973411002"":4,""180973902002"":4,""180973810022"":4,""180973612003"":4,""180319691003"":4,""180632104005"":4,""180973904042"":4,""180973608002"":4,""180632106062"":4,""180973576001"":4,""170190109006"":4,""180973903002"":4,""181457105002"":4,""181095102011"":4,""180973526005"":4,""180973407001"":4,""181457107003"":4,""180973575002"":4,""180816107022"":4,""180571108122"":4,""180973411003"":4,""180973807003"":4,""180816113004"":4,""181095102022"":4,""181095106004"":4,""180973812011"":4,""180973574003"":4,""180973579002"":4,""180816110004"":4,""180816106031"":4,""180973812031"":4,""180973904051"":4,""181095106002"":4,""180973803004"":4,""180973601012"":4,""180973578002"":4,""180973580002"":4,""180719676004"":4,""180973810021"":4,""180973416002"":4,""180973616002"":4,""180973606021"":4,""180973903003"":4,""180973409012"":4,""180973401141"":4,""180594103001"":4,""180973811011"":4,""180973807002"":4,""181095105001"":4,""180973808001"":4,""180973812052"":4,""181095105003"":4,""181457109001"":4,""180594103004"":4,""180973812013"":4,""180816107014"":4,""180973809022"":4,""180632101031"":4,""180973809023"":4,""181457102001"":4,""180816106042"":4,""180816114004"":4,""180973703012"":4,""180799602001"":4,""180816106034"":4}",,,,,,,,,,,,4,,,
sg:61099226eb274cba9db4827daf8c4f3e,Barney's Alignment Service,2507 W 3rd St,Bloomington,IN,47404,441310,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050004013,39.163415,-86.568765,"{""181050012003"":4,""181050012002"":4,""181050013011"":4,""181050014021"":4}",,,,,,,,,4,,,,,,
sg:e7528b3f07e04828b872f4e4d48fa33d,Extreme Performance,5499 W State Road 46,Bloomington,IN,47404,441310,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050013051,39.220762,-86.605943,"{""181050013032"":9,""181199559001"":5,""181050011031"":5,""181050013051"":4,""181050013014"":4,""181050005013"":4,""181050008004"":4,""181050015021"":4,""181079574002"":4,""181050004022"":4,""180939505004"":4,""181050013011"":4,""181050011011"":4,""181050013033"":4}",,,,,,,,,,,4,,,,
sg:72aedeae34384ba5b4cee408016d08f1,Bloomington United Gymnastics School,2741 S Kegg Rd,Bloomington,IN,47403,713940,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050004021,39.137868,-86.559825,"{""181050010013"":4,""181050013031"":4,""181050007002"":4,""181050011022"":4,""180719677003"":4,""181050012005"":4,""180973219001"":4,""181050012006"":4,""180559551003"":4,""181050006011"":4,""180279547004"":4,""181050004021"":4}",,,,,,,,,,4,,,,,
sg:a8a33c55c7f64a8292f402da56f267d7,Quick Fit Indiana,1907 S Walnut St,Bloomington,IN,47401,713940,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050011012,39.146728,-86.531245,"{""181050012002"":4,""181050009031"":4,""181050009041"":4,""181050004021"":4,""181050011012"":4,""511371102002"":4}",,,,,,,,,4,,,,,,
sg:ef53b8ef02df4d3c9f7693442e8e7c4a,Farrell’s eXtreme Bodyshaping,430 S Landmark Ave,Bloomington,IN,47403,713940,SG_BRAND_b5ed1ed0da21da91ef0c7b0cee0e391f,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050004011,39.162215,-86.556594,"{""180950103002"":4,""181050013014"":4,""181050004021"":4,""180594109003"":4,""181050006021"":4,""181050012005"":4}",,,,,,,,,,4,4,,,,
sg:0514de3d10a646719be62cf9bcd98137,Hilton Garden Inn,245 N College Ave,Bloomington,IN,47404,721110,SG_BRAND_637c43cc5ec7f019f6680f204b7ef1b8,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050001001,39.168125,-86.535129,"{""181050013042"":5,""180571108104"":4,""181050015012"":4,""181199559003"":4,""181199555001"":4,""181050010013"":4,""181050014021"":4,""181050013032"":4,""181050011022"":4,""181050006012"":4,""181050005023"":4,""180559547021"":4,""181050016001"":4}",,,,,,,,,,,,,4,,
sg:ab07955f8d40486486f9736238f3c20d,Days Inn,200 E State Road 45 46 Byp,Bloomington,IN,47408,721110,SG_BRAND_f0f5c15118ea292fadac17e2fc7d4ead,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050016001,39.185849,-86.533293,"{""181050016001"":8,""181819584003"":5,""180010302001"":5,""181050008004"":5,""181050008001"":4,""180973203042"":4,""181050014022"":4,""181050010012"":4,""180571109031"":4,""181050006021"":4,""181050005012"":4,""180050109003"":4,""180559551001"":4,""181050006012"":4,""181050014025"":4,""181050007003"":4,""181650202003"":4,""170438453001"":4,""180939506004"":4,""181050016002"":4,""181050007001"":4,""181050009043"":4,""180632106062"":4}",,,,,,,,4,,,,,8,4,
sg:20f7b22655fc4d66acf576098f31acc1,Shell Oil,2510 S Leonard Springs Rd,Bloomington,IN,47403,447110,SG_BRAND_2591c98b70119fe624898b1e424b5e91,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050005023,39.14121,-86.583032,"{""181050012001"":14,""181050005023"":14,""181050005021"":12,""181050005011"":11,""181199559003"":9,""181050012003"":8,""180559547021"":7,""180559547014"":7,""181050011031"":6,""181050016002"":6,""181050005012"":6,""180559547022"":6,""181050012005"":6,""181050014011"":6,""181050015012"":6,""181050004021"":6,""181050012004"":6,""181050011011"":5,""180559554003"":5,""181050013011"":5,""181050013013"":4,""181050016001"":4,""181050011014"":4,""181050004022"":4,""181199558001"":4,""181050001001"":4,""180939510003"":4,""180559554002"":4,""180559547011"":4,""180939506004"":4,""181050012006"":4,""180973308041"":4,""181050005022"":4,""181050010024"":4,""181050010013"":4,""181050011021"":4,""180559554001"":4,""181050013014"":4,""180139747003"":4,""180950112003"":4,""211079705002"":4,""181050009031"":4,""181050001003"":4,""180939505002"":4,""180559547012"":4,""181050011013"":4,""181050012002"":4,""181199555001"":4,""181530501002"":4,""180939506003"":4,""180939509002"":4,""181050009034"":4,""180719678001"":4,""181050004013"":4,""181050007003"":4,""180559553001"":4,""181050013032"":4,""180939504001"":4,""181050006012"":4,""180939505001"":4,""180559553005"":4}",,,,,,,,4,4,6,4,,4,6,
sg:05ff0ac46d184730ab327f30bc98e61e,Shell Oil,2700 E 3rd St,Bloomington,IN,47401,447110,SG_BRAND_2591c98b70119fe624898b1e424b5e91,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050009012,39.163925,-86.498705,"{""181050011032"":5,""181050005011"":5,""181050009031"":4,""181050011031"":4,""181050008002"":4,""181259541002"":4,""180973812012"":4,""181050011012"":4,""181050014012"":4,""180816101003"":4,""181050012001"":4,""181050010012"":4,""210830201004"":4,""180559547014"":4,""181050004021"":4,""181050014024"":4,""180816103002"":4,""181050010011"":4,""181050009011"":4,""181050009034"":4}",,,,,,,,,,,,4,,,
sg:d3c3a3e9494e446984e5c4cfc1bcf2d8,Shell Oil,5100 S Victor Pike,Bloomington,IN,47403,447110,SG_BRAND_2591c98b70119fe624898b1e424b5e91,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050011032,39.106895,-86.551073,"{""181050011033"":11,""181050015013"":9,""181050011031"":8,""181050012005"":7,""517000321321"":7,""180939506004"":6,""181050011022"":6,""181050015012"":6,""181050004013"":5,""180859610003"":5,""181050011032"":5,""180939505002"":5,""191114905003"":4,""210930007004"":4,""180939506001"":4,""180939513002"":4,""181050009034"":4,""181050014012"":4,""180939511001"":4,""180559554003"":4,""180939504003"":4,""181050012002"":4,""050574801002"":4,""471570206103"":4,""181050009032"":4,""181050015022"":4,""181050015021"":4,""181050011013"":4,""370810114001"":4,""180259520002"":4,""180559548004"":4,""370570615003"":4,""181050012001"":4,""261112915003"":4,""181050013042"":4,""484790018121"":4,""260172855002"":4,""181179515001"":4,""181095106004"":4,""181050011011"":4,""180939505001"":4,""181050003012"":4,""180632106072"":4,""181050013032"":4,""180939512001"":4,""130771703052"":4,""180816105001"":4,""180559553001"":4,""181050014021"":4,""390250415023"":4,""170318016032"":4,""420950159022"":4,""181179517002"":4,""181050011014"":4,""180559547021"":4,""261179701002"":4,""181050005012"":4,""180939507002"":4,""180939511002"":4,""180559547014"":4,""481130166051"":4,""180939508003"":4}",,,,,,,,,4,7,,4,,,
sg:bb253bfa848644e881836d4e95ac1869,Mobil,555 S State Road 67,Mooresville,IN,46158,447110,SG_BRAND_5b0bdabac6b05c2e37cd904ce2c6fadf,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181095102022,39.60162,-86.373982,"{""181095102024"":18,""181095102023"":17,""181095105002"":14,""181095105003"":12,""181095101001"":10,""181095101003"":10,""181095104023"":9,""180973903003"":8,""181095103001"":8,""180973703011"":7,""181095104021"":6,""181095109002"":6,""181095102011"":6,""180973404001"":5,""181095105001"":5,""181095101002"":5,""181199557001"":4,""181095106001"":4,""180973423001"":4,""181095110004"":4,""180632111002"":4,""181095103002"":4,""180816109003"":4,""181095104022"":4,""181095110005"":4,""180816106052"":4,""181339566004"":4,""180632106081"":4,""180973805022"":4,""181095110002"":4,""181095107021"":4,""180816103002"":4,""180632110004"":4,""211110104022"":4,""181095110001"":4,""181050016001"":4,""180632107001"":4,""180419542003"":4,""180973581003"":4,""181095104012"":4,""181095108003"":4,""180816107013"":4,""181199557004"":4,""180632108011"":4,""181590202001"":4,""181457102004"":4,""181095102012"":4,""180632106072"":4,""181095102013"":4,""180973801003"":4,""180973573001"":4}",,,,,,,,,,,,,4,,
sg:a96b6b749c8548b29db0be9dfad1532a,Express Mart 21st,2070 N Arlington Ave,Indianapolis,IN,46218,447110,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,180973609003,39.795999,-86.064722,"{""180973601011"":9,""180973603021"":9,""180973603022"":9,""180973201083"":4,""180973525002"":4,""180973551002"":4,""180973216001"":4,""180973554003"":4,""180973609003"":4,""180973402023"":4,""180973306004"":4,""180319693003"":4,""180973524002"":4,""181050016001"":4,""180973605012"":4,""180973526002"":4,""180973524001"":4,""180973308033"":4,""180816108021"":4,""181650201002"":4,""180973809023"":4,""180632101041"":4,""180973519002"":4}",,,,,,,,,,,,,4,,
sg:7afe4060586343e696f5cd78751a8b98,ConocoPhillips,9200 S Old Hwy 37,Bloomington,IN,47403,447110,SG_BRAND_a0ccd5fb65a3df0d5a340321693f0a16,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050015022,39.013991,-86.540984,"{""181050015022"":9,""180939506003"":7,""181050012006"":6,""180939506001"":5,""181050015012"":5,""181050006011"":4,""181050016001"":4,""181050015021"":4,""483090034004"":4,""180939506002"":4,""180939505003"":4,""180939505001"":4,""181050009031"":4}",,,,,,,,,,,,,4,,
sg:3491b66005bb4ee4a08a2d9f870816ff,Marathon,530 S College Mall Rd,Bloomington,IN,47401,447110,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050009012,39.161269,-86.498122,"{""181050010011"":4,""180571101003"":4,""181050011022"":4,""010730112051"":4,""181050015013"":4,""181050004022"":4,""180939506004"":4,""181050012002"":4,""180939506003"":4,""181050011032"":4,""180610602002"":4,""181457106013"":4,""180973801001"":4}",,,,,,,,,4,,,,,,
sg:1140dbe40c5c465696ffd2c4c3a30235,Mi Mexico Corporation,4240 N Franklin Rd Ste 101,Indianapolis,IN,46226,447110,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,180973308053,39.833979,-86.027642,"{""180973308061"":13,""180973307003"":10,""180973308041"":10,""180973308053"":7,""180973307002"":6,""180632106062"":6,""180973605022"":6,""180973307001"":6,""180973304011"":6,""180973308062"":5,""180973308051"":5,""180973308042"":5,""180973557002"":5,""180973309002"":5,""180973305001"":5,""180659767003"":4,""180973604051"":4,""180973308033"":4,""180973505003"":4,""180973604021"":4,""180973309004"":4,""180973602021"":4,""180973306001"":4,""180973908001"":4,""180571104012"":4,""180973606022"":4,""180973305003"":4,""180973305002"":4,""180973302021"":4,""181050016001"":4,""180973201052"":4,""180973508001"":4,""180973417004"":4,""180973203041"":4,""180571108121"":4,""180594102005"":4,""180973302022"":4,""180950117002"":4,""180973302094"":4,""180973604042"":4,""180973203031"":4,""180350025005"":4,""180973604043"":4,""180973412003"":4,""180973306003"":4,""180973309003"":4,""180973302091"":4,""180973308031"":4,""180973512002"":4,""181210302004"":4,""180973306004"":4,""180973611003"":4,""131210101061"":4,""180973604013"":4,""180419544001"":4,""180973527001"":4,""180571105091"":4,""180973201083"":4,""180530006001"":4,""180973301071"":4,""180973308052"":4,""180973602011"":4,""180973524002"":4,""180973902002"":4,""180973605013"":4,""180973103053"":4}",,,,,,,,,,,,,4,,
sg:cbf11d9b10b549dda252ec245c1016ae,Turkey Hill Minit Markey 600,1860 S Ohio St,Martinsville,IN,46151,447110,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181095107012,39.409734,-86.424373,"{""181095107023"":38,""181095106004"":22,""181095108003"":20,""181095107012"":19,""181095109002"":18,""181095110001"":17,""181095107021"":16,""181095106003"":15,""181095107013"":15,""181095110005"":13,""181095108002"":12,""181095110004"":12,""181095107022"":11,""181095109003"":10,""181095109001"":9,""181095106005"":9,""181095110002"":9,""180139747003"":9,""181095106002"":7,""181050013043"":7,""181199555002"":6,""181050014021"":6,""181095107011"":6,""181095110003"":6,""180816114003"":5,""181095105002"":5,""181199557002"":5,""181095105003"":5,""420076054001"":4,""181095104022"":4,""180816108011"":4,""181199559002"":4,""181199557001"":4,""181095107024"":4,""180816101002"":4,""181290404004"":4,""181339565004"":4,""211579506005"":4,""180632110004"":4,""181095105001"":4,""391650320053"":4,""181019503002"":4,""180139747002"":4,""181039522001"":4,""180939507002"":4,""181095104012"":4,""180594103001"":4,""181050014023"":4,""181095101001"":4,""181095101003"":4,""170318016032"":4,""180050105003"":4,""181050015022"":4,""181095104011"":4,""180816106044"":4,""180816101003"":4,""390250401021"":4,""180816104031"":4,""181050014011"":4,""181199556001"":4,""181050014012"":4,""180816106062"":4,""181050012005"":4,""180816107014"":4,""181095108001"":4,""180939513002"":4,""180670007002"":4,""180939513004"":4,""180594103002"":4,""180950101002"":4,""180530108002"":4,""180139746001"":4,""260873335001"":4}",,,,,,,,,,4,,4,,,
sg:55ff31f893a744eaa2c6bfac5aa815c3,Marathon,7398 W Sr 46,Ellettsville,IN,47429,447110,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050013031,39.245602,-86.635662,"{""181050013011"":16,""181199555001"":6,""181050013043"":5,""180210404001"":4,""181050011022"":4,""181050007003"":4,""181199556003"":4,""181050012001"":4,""181050013051"":4}",,,,,,,,4,,,,,,,
sg:c75b240d288c4c1db15f02b432022ade,Pilot Flying J,1720 W Thompson Rd,Indianapolis,IN,46217,447110,SG_BRAND_70ee541161859d65,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,180973801003,39.693216,-86.191695,"{""180973801003"":81,""180973908001"":9,""390351077011"":8,""180973614002"":8,""180319692002"":7,""360670144002"":7,""481210201083"":7,""484391115381"":7,""080010083091"":7,""180973703011"":7,""180159596003"":7,""180973702024"":6,""120710402031"":6,""180571104032"":6,""180139748004"":6,""180816104011"":6,""080590111004"":6,""181095101001"":6,""400470016012"":5,""371090704003"":5,""483030105061"":5,""180890418001"":5,""550090003023"":5,""220039504002"":5,""060290032022"":5,""420550103004"":5,""130630405101"":5,""170318302011"":5,""180973102041"":5,""390490063721"":5,""180118106013"":5,""040134225091"":5,""180973703022"":5,""181095106004"":5,""484790017101"":5,""180210405001"":5,""370510010001"":5,""180890414003"":5,""180050115004"":5,""481130167033"":5,""291339503002"":5,""180879703004"":5,""180973603021"":5,""470650121004"":5,""180816102021"":4,""391650309004"":4,""180816109001"":4,""390030120001"":4,""010499602001"":4,""181050002012"":4,""511710403001"":4,""181095110001"":4,""131790105022"":4,""181050013041"":4,""261635785002"":4,""180030030002"":4,""291950905003"":4,""180632101022"":4,""292134804021"":4,""482150215001"":4,""510594522001"":4,""180973422001"":4,""281379501001"":4,""230190125002"":4,""391610206002"":4,""181670006001"":4,""340130074001"":4,""420035220001"":4,""450070109003"":4,""180950111002"":4,""130351503002"":4,""180973810012"":4,""490359800001"":4,""040131032191"":4,""370510019022"":4,""271090014021"":4,""180973811011"":4,""210150706042"":4,""360775914001"":4,""350010047532"":4,""450619203024"":4,""180973605021"":4,""371830540082"":4,""290950129041"":4,""181670104004"":4,""290950133132"":4,""391034120002"":4,""181570017004"":4,""180973548001"":4,""550730023004"":4,""130210134081"":4,""480270231083"":4,""180973702021"":4,""180670007003"":4,""181079569004"":4,""390070012002"":4,""280470031011"":4,""060379107161"":4,""180632108023"":4,""120950171031"":4,""211219303002"":4,""290770022001"":4,""180973575003"":4,""291892111022"":4,""450219702013"":4,""390170150003"":4,""170679543001"":4,""080010087093"":4,""040131090012"":4,""180973209013"":4,""391439608002"":4,""180973810013"":4,""211110115055"":4,""120110916002"":4,""420410118032"":4,""180939511001"":4,""180632106063"":4,""120111001014"":4,""171219516004"":4,""481130163012"":4,""181730307041"":4,""511970502002"":4,""170438412063"":4,""291892109231"":4,""201550018002"":4,""180632111002"":4,""130890234132"":4,""280299505004"":4,""181457105002"":4,""260210006002"":4,""210670038032"":4,""180973559001"":4,""470399550023"":4,""290910903003"":4,""211110115141"":4,""181050013011"":4,""132579704002"":4,""181339566003"":4,""180939506004"":4,""550790003031"":4,""132971103001"":4,""515200204003"":4,""180973401082"":4,""211999311023"":4,""180973908002"":4,""311119605003"":4,""181050005011"":4,""180973424001"":4,""210490202013"":4,""170230603001"":4,""261635752004"":4,""181730308002"":4,""171635043512"":4,""180419544005"":4,""230190042001"":4,""120110203262"":4,""130510101022"":4,""391517131002"":4,""410019503002"":4,""270677709002"":4,""170099704002"":4,""180973904041"":4,""360430109002"":4,""181050005013"":4,""391517108002"":4,""170318202023"":4,""371719302021"":4,""060650438201"":4,""130630406081"":4,""180950112002"":4,""190450009005"":4,""281099504022"":4,""181670104001"":4,""131739502003"":4,""370610903001"":4,""470930046142"":4,""180973801002"":4,""261251600004"":4,""484391102033"":4,""181050013014"":4,""390450309001"":4,""090138401005"":4,""180973581001"":4,""181095101002"":4,""201110005001"":4,""211110038003"":4,""290470213091"":4,""540539549002"":4,""390490079411"":4,""180973404001"":4,""421010355003"":4,""480610144001"":4,""190130010002"":4,""200910529071"":4,""471251020031"":4,""450630210332"":4,""291618903003"":4,""133170103023"":4,""511498505022"":4,""181095107012"":4,""171579510002"":4,""180816106031"":4,""260270017004"":4,""180973580001"":4,""180973702011"":4,""470299201003"":4,""280330710002"":4,""260099603002"":4,""180973902001"":4,""290693605003"":4,""220550020012"":4,""051190024084"":4,""060373018012"":4,""180530106001"":4,""130890234233"":4,""371590503002"":4,""211079713001"":4,""132130106001"":4,""511910104022"":4,""180159597001"":4,""180973904031"":4,""170318027011"":4,""211639703021"":4,""181650203002"":4,""290239508002"":4,""180190508031"":4,""180973101061"":4,""120860110051"":4,""180816106042"":4,""011150404021"":4,""291833119071"":4,""490351145003"":4,""170810505001"":4,""170317704002"":4,""471490418003"":4,""180159594001"":4,""471570206103"":4,""181819581001"":4,""290970104003"":4,""292134803013"":4,""060290009032"":4,""480850312022"":4,""181050012002"":4,""340350535011"":4,""484599507001"":4,""132130105002"":4,""171719707001"":4,""050039603004"":4,""390299507003"":4,""311859699001"":4,""180973609004"":4,""181650202002"":4,""483810219001"":4,""120330026051"":4,""180973803002"":4,""011091890002"":4,""180190501002"":4,""220170239013"":4,""470370130001"":4,""481130190144"":4,""180973812011"":4,""180816101004"":4,""180279545002"":4,""400173010061"":4,""480291522011"":4,""181339565001"":4,""180816104042"":4,""051190036093"":4,""180973211004"":4,""481350030004"":4,""050310006023"":4,""261635548002"":4,""180632106081"":4,""260239513001"":4,""311530106283"":4,""180139747003"":4,""180632106052"":4,""211110090003"":4,""051159513003"":4,""390897574002"":4,""181359518003"":4,""191550313002"":4,""212259501001"":4,""191239503001"":4,""120830002001"":4,""180973702023"":4,""460679686001"":4,""180816107021"":4,""180118105002"":4,""510853206013"":4,""060590320494"":4,""050070202052"":4,""482012519022"":4,""121030255063"":4,""200910531021"":4,""180973533002"":4,""490479684011"":4,""391034120003"":4,""490451307013"":4,""271174602002"":4,""180973606014"":4,""250277581011"":4,""482150222041"":4,""360470544001"":4,""180571109061"":4,""180973811023"":4,""180632106043"":4,""131510703042"":4,""290950140042"":4,""390490082102"":4,""181630102036"":4,""291892108033"":4,""410470102012"":4,""180973616002"":4,""170317708001"":4,""484850122001"":4,""245102606056"":4,""170010101004"":4,""421298060002"":4,""250138125005"":4,""291754901002"":4,""280330704212"":4,""360810747001"":4,""290470211011"":4,""530610418083"":4,""511539014082"":4,""160010103352"":4,""170318426002"":4,""240150305033"":4,""181095106005"":4,""170659731003"":4,""170759501001"":4,""180973421012"":4,""180816106052"":4,""220950701002"":4,""481130121002"":4,""170318117022"":4,""180973904052"":4,""180632106041"":4,""481390601015"":4,""470370127011"":4,""471450303002"":4,""170318025043"":4,""181379684004"":4,""260810127011"":4,""190490504001"":4,""180950109003"":4,""180973807001"":4,""180973564001"":4,""371010401002"":4,""060971531042"":4,""210819203004"":4,""420250201062"":4,""120570123012"":4,""391131001011"":4,""060290032062"":4,""370810128041"":4,""390490075342"":4,""390170006001"":4,""040190031015"":4,""211110125012"":4,""390930711001"":4,""180632108021"":4,""371039203003"":4,""160199712004"":4,""180430710042"":4,""180973811022"":4,""181095106003"":4,""171194019032"":4,""060290060062"":4,""180973569004"":4,""181457109002"":4,""212139701002"":4,""180779664002"":4,""170438464042"":4,""131350504173"":4,""390351861071"":4,""260810148042"":4,""390610230011"":4,""180950015001"":4,""090034304002"":4,""210150704023"":4,""181570016002"":4,""010939641002"":4,""240276069012"":4,""260992319001"":4,""180973609003"":4,""100010433001"":4,""290594803005"":4,""181199559003"":4,""371639706001"":4,""181095107013"":4,""181570107001"":4,""181270505012"":4,""180950105004"":4,""391034110011"":4,""180632102022"":4,""191530102093"":4,""131510704042"":4,""180659759002"":4,""180118106051"":4,""391650320062"":4,""181179513001"":4,""481179505002"":4,""212110404022"":4,""221059541011"":4,""181339564001"":4,""181630021003"":4,""391570209003"":4,""170438465092"":4,""482012409022"":4,""480291315061"":4,""480610135001"":4,""201730097001"":4,""180973220002"":4,""420490115072"":4,""484790017112"":4,""260270017005"":4,""371570413004"":4,""360470326002"":4,""132999509001"":4,""420710128003"":4,""180973806001"":4,""420110101002"":4,""180816106061"":4,""290950155002"":4,""360810745002"":4,""181050001003"":4,""180950103002"":4,""180973904023"":4,""060650418051"":4,""010610505002"":4,""180973805012"":4,""470559201002"":4,""261635990002"":4,""483630007001"":4,""551314601011"":4,""320030053331"":4,""010890103022"":4,""181457106021"":4,""340110409021"":4,""121113821061"":4,""180973904021"":4,""390159513001"":4,""470359708001"":4,""181179517001"":4,""170318060042"":4,""180973422002"":4,""400272016034"":4,""180816101003"":4,""270530252013"":4,""260450214024"":4,""421257640001"":4,""180973804023"":4,""120990077131"":4,""180559547014"":4,""391419561002"":4,""171635004002"":4,""180973904043"":4,""180973811012"":4,""180973574003"":4,""290770041022"":4,""461030114003"":4,""483750144012"":4,""484839503001"":4,""132250402001"":4,""371790202023"":4,""160010021001"":4,""180632106032"":4,""391650320074"":4,""181770101003"":4,""180973806002"":4,""180118107005"":4,""291059606004"":4,""180973901021"":4,""181050013032"":4,""181410005002"":4,""180632106071"":4,""180973804042"":4}",,4,,,,,,,4,,4,,,,
