,safegraph_place_id,poi_cbg,latitude,longitude,source_cbg,visits
25679,sg:3e5954c6eead4d59987993ca347c27fc,180973103122,39.844933000000005,-86.23683299999999,181050002022,4
25680,sg:013a8a0e74c847dd9df421e212e72c9f,180890404014,41.559160999999996,-87.50806999999999,181050002022,4
25681,sg:4f42eb3fe74b44168d2b0924e5cc65af,180973301062,39.8959,-86.034758,181050002022,4
25683,sg:0dca569e2fcf4e1b8a1de15762dee901,180030108211,41.0932,-85.085223,181050002022,4
25696,sg:6c6c7abaf7d949c6968a05e78a1ce6b0,180973302081,39.894774,-85.958564,181050002022,4
25698,sg:42136b5930b94c22b9a28ea4c15e594f,180950004001,40.108166,-85.693937,181050002022,4
25708,sg:a21daeafa474432d96f16c3eb2fe8286,180430709021,38.313086,-85.820217,181050002022,4
25711,sg:52c0a545b95a42d9b11b0cc4d58bff11,180632105011,39.762195,-86.501755,181050002022,4
25724,sg:dbdb8a07163a4b17817953e18de5aac7,180816108022,39.505828,-86.069057,181050002022,4
25727,sg:2d9c291def324246818da195ec854a3b,180430705002,38.283889,-85.824768,181050002022,4
25735,sg:d9d7d6bdbffe43b5ad8f638756b7b61f,180050109003,39.198815,-85.954942,181050002022,4
25753,sg:23a0a5299b61497d9f8104cf882f85e6,180973613001,39.772887,-86.020433,181050002022,4
25776,sg:23c221206726456797ca0a3d5c98937d,180890427042,41.512506,-87.470365,181050002022,4
25783,sg:65aeeb63fb9d4f62928fde8240487b14,180571105062,40.032994,-85.99439699999999,181050002022,4
25790,sg:c602c0c6256b41449bc1cbf9f89650bd,180973301052,39.905926,-86.06129200000001,181050002022,4
25800,sg:99bdf827dbd64d22b274572d528b106b,180973308052,39.830617,-86.036906,181050002022,4
25801,sg:ccf26e4e20aa4d44aabc4a601f939aec,180973101041,39.912262,-86.21898900000001,181050002022,4
25814,sg:69c9d0551ef84825add6cdc48d70a87c,180430710051,38.341893,-85.798621,181050002022,4
25819,sg:26b59081200a4ce98a3f2225c7a2a390,180731011002,40.941407,-87.216788,181050002022,4
25821,sg:8dbe5ba12d4346f0ab219dfef93dd11a,180571108052,39.928129,-85.983173,181050002022,4
25822,sg:95021f98e0204cbab2928c3235d4e51e,180816106061,39.619453,-86.159039,181050002022,4
25824,sg:cdbf5199fb254352883be60961fdbdb5,180890432021,41.426660999999996,-87.334951,181050002022,4
25834,sg:e2906eed43ea416eaaefdfcce83ec1a9,180118106033,39.949374,-86.351254,181050002022,4
25846,sg:afa6413ae160406baadeaf4eef078b92,180179516001,40.757458,-86.326791,181050002022,4
25850,sg:23ce9128835c41e1ab0f8c539e487426,180632102011,39.854684999999996,-86.39401099999999,181050002022,4
25865,sg:b92c2289ca9e4efebba256d460d6604c,180816106061,39.634636,-86.159808,181050002022,4
25918,sg:02f325586dd04add9d37febc568c57a2,180530108004,40.554578,-85.54895400000001,181050002022,4
25923,sg:a626c8fdac834bad820b7903c455f79b,180571108101,39.928028999999995,-86.014213,181050002022,4
25937,sg:2869f91e5e264b4c81420f9b6ca3f8f0,180973302032,39.904634,-85.95750100000001,181050002022,4
25945,sg:2e04573ff3164f44bae5a8961f4d6bfa,180118106033,39.94865,-86.343967,181050002022,4
25949,sg:10541a9edfdc49968124d0c6145dba90,180030116071,41.074915000000004,-85.274227,181050002022,4
25955,sg:b57af162187d4f7e8c497908750eefff,180890423003,41.473616,-87.313693,181050002022,4
25957,sg:0c320ac4a80448878307633b2a067e21,180571104031,40.004334,-86.125068,181050002022,11
25958,sg:6f400fd93903481d9bd9b76b194d4598,180030001001,41.107753,-85.11532,181050002022,4
25965,sg:0bfa9cfc94c9458e8937159c487f0d4f,180571108123,39.958,-86.03764,181050002022,4
25967,sg:7b2703a8c5c84cc1b6007af9fdb9ab87,180632106063,39.76266,-86.35711500000001,181050002022,4
25971,sg:92f66e7838dc4b989120582979e34bbf,180030033043,41.119127,-85.13765500000001,181050002022,4
25972,sg:2bbd7ea3b7d1462d92833011f19fb7b2,180973904043,39.691195,-86.08153100000001,181050002022,4
25977,sg:6e3eb2ff60794ddc89e600505e729fd1,180973202043,39.913585,-86.109706,181050002022,12
25979,sg:9968921d24be4c01935185b5ebfb637b,180632106063,39.762524,-86.380018,181050002022,4
26036,sg:6e5f2641884c4a7b859162d85c43f6a6,180632109003,39.703028,-86.402813,181050002022,4
26043,sg:9ff3b39ea36648c88e1f9ee528081c87,180571111025,39.929596999999994,-86.237964,181050002022,4
26060,sg:f9d4611b62e54657affa044bc2853df1,180973802003,39.714006,-86.15073199999999,181050002022,4
26061,sg:0916c88bc3ae48858af94b92e457fdaf,180350009042,40.217295,-85.440733,181050002022,5
26074,sg:f5a34fc482dc46e29fe1ecc1279f3018,180973616001,39.774046000000006,-85.976484,181050002022,4
26354,sg:112bdbfd2c3445e597e9ac64c6469299,40190047222,32.305665999999995,-110.84427099999999,181050002022,4
26355,sg:a999f7cf6cc748bfb8ce2c33e74bf344,60379800011,34.202565,-118.359055,181050002022,4
26372,sg:dee489c710c54cd78465b0b4d6614280,60133451081,37.763673,-121.960155,181050002022,5
26374,sg:4a3888c6a07c43c4ae175425476de6ac,60374030001,34.025785,-117.74945600000001,181050002022,4
26382,sg:0edd9522822440d581b47f209045e729,60371397012,34.157391,-118.488648,181050002022,4
26387,sg:8452c655a59046e6a3750035123af95e,60378003324,34.155226,-118.75777,181050002022,4
26390,sg:b4e79780f4724991a9383ef54504dda6,60379800011,34.196374,-118.35171499999998,181050002022,4
26405,sg:fa12cdf5983d4da8809a94d2b84d2199,80130124011,40.008537,-105.27673899999999,181050002022,4
26413,sg:0b4a595e491d4f49a72895b12f4088ee,120579806001,27.979846999999996,-82.535113,181050002022,4
26414,sg:a62e69a6c66e4dda87f56d90c5dc41ea,120990004102,26.879869,-80.05546700000001,181050002022,4
26417,sg:0ff332fd5bd7431babddf2f9f802a749,120310141021,30.28862,-81.392797,181050002022,4
26419,sg:cf381afcb4854023af8169ecb8bea669,120869805001,25.797179999999997,-80.277767,181050002022,6
26421,sg:8ec4c1d37dcc425e86f248f4ce9e908f,120990018023,26.725583,-80.08676899999999,181050002022,4
26422,sg:c7bbe45c86f2411192bfee0520de09ed,120010015213,29.627041,-82.377277,181050002022,4
26424,sg:ffcfe5600c3347b997720b3731bccaa1,120111103321,26.00045,-80.351321,181050002022,4
26428,sg:fde307a11aea42a2abee73abd3c0621d,120950168021,28.427528000000002,-81.311544,181050002022,4
26429,sg:5ae40d0e32154c089319978b5b3ee820,120310174002,30.32395,-81.637271,181050002022,6
26434,sg:433bf34797d34dba9350158cdf5aac4e,120860040002,25.822832000000002,-80.13585400000001,181050002022,4
26436,sg:6cb3b881a45c4d26a66394e78b922d96,120310144014,30.256459000000003,-81.533284,181050002022,4
26439,sg:c70be397b44d4947b0420959c33d6456,120860026001,25.803745000000003,-80.194467,181050002022,6
26441,sg:e3155f831e75484591592f49bb30220d,120111103341,26.003254000000002,-80.336566,181050002022,4
26442,sg:b1030cbcc2684160bace41c6645ab391,120990006002,26.842381,-80.062507,181050002022,5
26448,sg:551965dd86ee4720827bb4e20b296b1c,120860067021,25.767167999999998,-80.193104,181050002022,4
26452,sg:a76df086da694d84b7b0fe92d66f3ca2,120110703101,26.106885000000002,-80.362687,181050002022,4
26455,sg:a0c4adc18bb046fc8c2d79e4a335576f,120110703121,26.097123,-80.381518,181050002022,6
26458,sg:0aee05a751cd40bf86bc23ee02da9d57,120990068011,26.440207,-80.078097,181050002022,4
26459,sg:8cd68e309e4f401dbbc6377e76fff952,120310141022,30.290458,-81.390523,181050002022,4
26462,sg:0bcc3b04e0564fc49886ba16793abb25,120860001091,25.924661999999998,-80.153552,181050002022,4
26468,sg:48ffcbe5a6e84be285ec5c04d61d7a88,120990004071,26.936037,-80.083303,181050002022,4
26474,sg:a48706f80d2e486c94f8cb8f2b1abda7,120860001341,25.965715,-80.144485,181050002022,4
26484,sg:2b77394ccaaa4277a6ac32e513421f11,120310167271,30.182384000000003,-81.626979,181050002022,5
26488,sg:0fd992c8291d4affba23aa14c632242f,121090209023,30.057667,-81.532208,181050002022,4
26489,sg:27ed0dd8ef69440daf0e1cc0b81a674b,120860012063,25.87363,-80.16835400000001,181050002022,4
26499,sg:9e7da45321174a3eb9b0961316ca167d,120111001051,25.983476,-80.118778,181050002022,4
26503,sg:32e3f7d50609432688fac15872a5828d,130639800001,33.640527,-84.432604,181050002022,6
26505,sg:5bd09ff8d8cd41f9af30d07700e69477,130639800001,33.640384000000005,-84.429342,181050002022,4
26506,sg:b3fc0a1b8ce54826ade2435e44867278,130639800001,33.638894,-84.42744300000001,181050002022,6
26524,sg:8d92c448ffcc4c5cb5ea8792123c2f6a,170318046031,42.064678,-88.056865,181050002022,4
26529,sg:06954968d7be4df58c3fafd8211ca297,170319801001,41.788441999999996,-87.749994,181050002022,7
26530,sg:6d9a18e259f548b6bba5bb05630492a1,170318036051,42.137060999999996,-88.026167,181050002022,4
26532,sg:0f9e99cc937349f0b48987bbc2060551,170978649041,42.166899,-87.848038,181050002022,4
26536,sg:a27e4b73d3754600824738ef6dfd2546,170313204001,41.880988,-87.624967,181050002022,4
26537,sg:2fd0f7180cdf4c5089ce38557e82eb23,170318051062,42.064886,-88.00210799999999,181050002022,4
26556,sg:f5ff925abee3428683eca1b1a56df5e7,170978649041,42.16706,-87.848747,181050002022,4
26558,sg:d27f40e7d6e14378a74ae96cfebf07b1,170310817002,41.890691,-87.630776,181050002022,4
26563,sg:78f3e648fbd1446cb924b972e6deb7c6,171118714023,42.193455,-88.205454,181050002022,4
26564,sg:241ddec586144686a8dd71d0a2236fd7,170318322003,41.917632,-87.677878,181050002022,4
26565,sg:17335ab4d9f94c86b0793e5795f63c33,170310712001,41.923182000000004,-87.645335,181050002022,4
26566,sg:3b706782d6e740129cd214f66c646b46,171118708082,42.243641,-88.317709,181050002022,4
26576,sg:1decd582b106432fa9c17b561a9334ec,170318284021,41.572171999999995,-87.636944,181050002022,4
26581,sg:9936819fbc2d476e9ee37b19468e5a1b,171130016002,40.478593,-88.989526,181050002022,4
26585,sg:3dd3c578181949ccbe6b8544ad2c2cdf,171194030013,38.790335,-89.951936,181050002022,4
26590,sg:32d01a6e38e24e0f99cccb1c4488bc22,170310713001,41.924171,-87.639865,181050002022,4
26591,sg:5af77237773a4cd990a45c5ed1c8d429,171978835142,41.557984999999995,-87.79361899999999,181050002022,4
26597,sg:b77c5429acc0445989b46e53d7a7b50b,170317702013,42.002396999999995,-88.019209,181050002022,4
26599,sg:b9dc2d164f004fc682cdc639c85256f4,170318016081,42.107228000000006,-87.848549,181050002022,4
26603,sg:a5f75012a2504420867cda4649fccde9,170318241152,41.620094,-87.848212,181050002022,4
26615,sg:addc832b21ff4900a8b35462d247ad91,170318016083,42.104704999999996,-87.84713599999999,181050002022,4
26625,sg:1edf9a96387445dcb3f6af208d23fa2a,170318017023,42.12685,-87.829683,181050002022,4
26635,sg:ec9e2d2beb9540ba911451e8af764a51,170978645151,42.177929,-87.99937,181050002022,4
26645,sg:3dbfdd2d972a4ba8afa2e70ad4887dfc,180816106052,39.605351,-86.161408,181050002022,4
26656,sg:529420691a94427990a6cbcd4a6dc49e,180973203044,39.910117,-86.073601,181050002022,4
26663,sg:af7ebc6fc08c4bd9ab30ea8c4e8fa924,180632106043,39.768359000000004,-86.338228,181050002022,4
26692,sg:13b08154d00e4d15856c0c74af7c4b5e,180890405021,41.523793,-87.467712,181050002022,4
26699,sg:694663eb21394843a0ed0fde0f894582,180973910003,39.764215,-86.15547,181050002022,5
26702,sg:16439d9614b8468c91dce04d98b16ad9,180973910003,39.762908,-86.161586,181050002022,4
26708,sg:da71f6706e544c8089a6aa6154526172,180759631004,40.433958000000004,-84.978206,181050002022,4
26734,sg:a88a9796be8c4fa58099e7f35084ce90,180632106071,39.717781,-86.355787,181050002022,4
26739,sg:8954db560f6d48408b7db7e095e6dc7c,180973809022,39.668254,-86.084552,181050002022,4
26751,sg:c8177f1a80d6496dab99b9a3f9dcf063,180973212001,39.869915999999996,-86.143301,181050002022,4
26762,sg:52ffbc02f16f438ebefeb275d2879547,180890408024,41.546665000000004,-87.459259,181050002022,4
26763,sg:e0e7cd2861a74694ae17459a43906510,180973305001,39.841578999999996,-86.047318,181050002022,4
26766,sg:dbea4ae5375e449ea5d4adf60fd6f459,180990204002,41.347515,-86.30256999999999,181050002022,4
26782,sg:aa26b2a00c7e475194f80096cf25547e,180973809011,39.689758000000005,-86.110685,181050002022,4
26787,sg:81f53f06c31a4040bf6a94b60a39b803,180759633003,40.372042,-85.211771,181050002022,4
26791,sg:8479e750abfe402e9e4ff9486bc41e2c,180190506032,38.315805,-85.699963,181050002022,4
26802,sg:fb430ccf77cc497ab9cfc52b4552ab1c,180571109052,39.982040000000005,-86.14516400000001,181050002022,5
26803,sg:1b27aab93c33447a8d7d1150e9f1e531,180632105011,39.761078000000005,-86.502575,181050002022,4
26813,sg:ce5a0927db0649d48755f9e9314c7c25,180571110081,39.962649,-86.15652,181050002022,4
26824,sg:358e5da4690145588d3af96b8e21ae13,180118106033,39.947386,-86.343187,181050002022,4
26832,sg:eebc137dfbe64440a911ec1df1bffbfc,180799604001,39.012954,-85.637048,181050002022,4
26836,sg:d91b08bf75fe488fa6c8932be2cd306e,180571104031,40.001328,-86.11940600000001,181050002022,5
26837,sg:1551e48ed5274e658b7290f23b6aa522,180973809022,39.666478000000005,-86.083591,181050002022,4
26839,sg:8005761bf49844faac8c901d2cd0c726,180973103062,39.831783,-86.240448,181050002022,4
26841,sg:433c6211a9c743d4aedb463ba704df8d,180571108041,39.939715,-85.91696999999999,181050002022,4
26843,sg:09151204c5f74e2d8521460fc116d818,180719677004,38.95548,-85.897503,181050002022,4
26847,sg:3f62491aae3f4c3cbd799891d0545f95,180816107013,39.576844,-86.16066500000001,181050002022,4
26887,sg:730bd30f9d0b497b8142dc074c90280b,180973103062,39.824459999999995,-86.24673299999999,181050002022,4
26900,sg:fb66707530044e42af4e72cc5baf0522,180430710035,38.324352000000005,-85.870944,181050002022,4
26955,sg:d16a90b6cba04965a5215cc7293dc4db,180890410012,41.550724,-87.429684,181050002022,4
26976,sg:306dcca4083045c491bcb3fc197b8e75,180030116071,41.074833,-85.27333399999999,181050002022,4
26985,sg:f3287579d72e49f2815bcc3ce2293001,180190507012,38.356786,-85.701435,181050002022,4
26986,sg:88658029efce43d2b9154a3e764a8d74,180118106033,39.949513,-86.349954,181050002022,4
26995,sg:17447e75a7984b9aa0c5a73046152efa,180973401013,39.765436,-86.307335,181050002022,4
27004,sg:fe6904c6cd684ee2b57cf777bcb5dcdf,180030116042,41.034206,-85.25768000000001,181050002022,4
27010,sg:bd97d4d5abaf4f91a80963d2251e70bc,180118106033,39.949123,-86.352037,181050002022,4
27027,sg:33bc387ce4924084ae9a704807342448,180030115013,41.075005,-85.222034,181050002022,6
27030,sg:db81066b03a34d06a46df2db60880f02,180973516002,39.795331,-86.16198100000001,181050002022,7
27036,sg:a644eb94a573424a9f00feaef763be2a,180118106033,39.949531,-86.34761400000001,181050002022,4
27040,sg:7fe7b810bbb94158bdce4b093e049b25,180118106033,39.94764,-86.35079499999999,181050002022,4
27064,sg:70ff466343874ac698119329fe92e940,180890432021,41.401177000000004,-87.334532,181050002022,4
27078,sg:db29fff0119b45d4a5e9ac3ba0b0bf9d,180118106052,39.951232,-86.277525,181050002022,4
27088,sg:69a88fe61b2e4d719daf577485a1b214,180571108101,39.928656,-86.02136800000001,181050002022,4
27095,sg:5f67a5b42ce7421a999ea7d4f3fe6cd9,180571108101,39.92868,-86.017687,181050002022,4
27098,sg:039660b34c4a4c57a9c9d5bc486a2c53,180330205004,41.36549,-85.072907,181050002022,4
27099,sg:acab2fa32c40440e8e9485bb0641e0df,180571108061,39.992275,-85.93023199999999,181050002022,6
27108,sg:2937f54aaf224c828016b7e90bf367ac,180973302032,39.904047,-85.958249,181050002022,4
27111,sg:ae4e06bc803849ac908ee9d763a8797e,180973203012,39.887119,-86.119982,181050002022,4
27113,sg:6d3c138a535949cc94164f306a670b92,180571108073,39.927696999999995,-86.00960400000001,181050002022,4
27123,sg:05f96e7d3d244ef0967e0d4b440ae276,180030115012,41.071490000000004,-85.216938,181050002022,4
27141,sg:b105f0a29db945cd931784730b4b18c3,180759631004,40.433093,-84.978066,181050002022,4
27155,sg:f6b3ce6fa5fd4bc59fffb5dab5e7f826,180571104031,40.000982,-86.119847,181050002022,4
27168,sg:b3746300954443b98a69b6ac45893471,180632106062,39.738995,-86.387959,181050002022,4
27181,sg:a61e1a80a7084f2198cf58b1843897ee,180973910003,39.766659999999995,-86.164739,181050002022,4
27183,sg:f317a71a514e4ded89f55be3bf1e1600,180030116042,41.034258,-85.255246,181050002022,4
27187,sg:fad6e04dba0b4e2e8b33f568adcd274e,180973402023,39.797416999999996,-86.26226899999999,181050002022,4
27190,sg:d6cd39c4d20540cdae8a76ac4ce2fba8,180990205001,41.357365,-86.31196,181050002022,6
27209,sg:13cbe1dfa22e4171934685c8dfacefca,180030115011,41.071151,-85.19695,181050002022,4
27470,sg:54964c25bd0f4346ac2eef72b582c12b,60372219001,34.024153999999996,-118.28418500000001,181050003014,5
27484,sg:273f9eb2421f402c8c0ec42be2a83a9b,60372219001,34.024992,-118.28496499999999,181050003014,4
27608,sg:be9cae8a376345b5bd2317179ebbf950,120860042061,25.794941,-80.133569,181050003014,4
27614,sg:afee456c7930401f8bb0dfdeea98956e,130771704023,33.39855,-84.616778,181050003014,4
27630,sg:91a508a85b2f405cbd50649118152a2e,131350503082,33.981133,-84.217539,181050003014,4
27639,sg:fe34d25272de4c249479d7047bbf38a6,130771704023,33.400478,-84.62128,181050003014,4
27650,sg:7d86af0e3f284415b59d7dab179d89cc,170319801001,41.787595,-87.74445899999999,181050003014,4
27701,sg:635907cf1b184760ad1ff85680b2ce8a,170310817002,41.890676,-87.631771,181050003014,4
27960,sg:5fa1852afdd345d09fa3b22baa2250f8,180030033043,41.123428000000004,-85.136463,181050003014,4
28635,sg:256079e86d0d4e649f82187e184fbb91,120110802001,26.073251000000003,-80.138549,181050003014,5
28689,sg:65e7dbcafa4f42ada84751496f0fc710,120860040006,25.816954,-80.122348,181050003014,4
28705,sg:d43729120d3b41938eca21ddb35f931b,130670302291,34.007978,-84.576049,181050003014,4
28715,sg:f04bfbaa25da434d9c799366e3ef6ec3,131131403032,33.395404,-84.605194,181050003014,4
28733,sg:9d724ff231f3423c8f84667df6d2b221,170312424001,41.900421,-87.686743,181050003014,4
28738,sg:451e3ddd4d68460895c02a6a24c2a6fb,170318391001,41.884091,-87.634175,181050003014,4
28804,sg:b1816ccd5f2f4b9785766c7444369bf2,170438465041,41.773134999999996,-88.1487,181050003014,4
28834,sg:dc60abeb131940e79e8dbf7895dc2770,170319801001,41.788368,-87.741772,181050003014,4
29112,sg:b134268c3e454a59842f0508e99a8fea,180973542003,39.773338,-86.152075,181050003014,4
29380,sg:e15ad574620d4c52933a53ca7679175f,180571109082,39.982564,-86.06528,181050003014,4
29773,sg:83294dc1bfe346da9b4fa92b5e72efd2,121150007002,27.319306,-82.577502,181050003014,4
29798,sg:ee95c88b34ee4e0bb148f81fea9af6ed,120850018021,27.197814,-80.442531,181050003014,4
29816,sg:8947c3603f9a4388990fc628986f6e9c,131210013001,33.772443,-84.365853,181050003014,4
29817,sg:4084548adddc4503b38aed569db31bd3,130639800001,33.640449,-84.444285,181050003014,4
29828,sg:de369b02011d43348fea3973da98f288,130670302282,34.027538,-84.565177,181050003014,4
29852,sg:022329f5ffb1432d83776e327b429d0a,170318060043,42.051853,-87.838083,181050003014,4
29895,sg:1e559530044c4a63a2d5b927de12a094,171978801094,41.711870000000005,-88.067122,181050003014,4
29902,sg:5b8f7f0be87b4537a1d7ea1984f1b153,170438427023,41.829805,-88.09606600000001,181050003014,4
29904,sg:a053b456b27f421290d4614a4fb6dc0c,171130003011,40.507937,-88.995324,181050003014,4
29942,sg:92a97380e98c4b759de1c59b19cefc43,171130011042,40.470115,-88.941582,181050003014,4
29952,sg:030610ca464c4ce9b52f6fd75d20f567,180816103002,39.599812,-86.103894,181050003014,4
30015,sg:8d99b59d512f4b7b84b8ddb4f424fb68,180973703011,39.675164,-86.313696,181050003014,4
30022,sg:16362caa44fe480aa6dc300a1449c876,180973908001,39.71506,-86.295503,181050003014,10
30063,sg:231f0853594541f8a94657ba780f76d4,180973605023,39.775758,-85.991316,181050003014,4
30093,sg:9b7ed2f7a9dc4e5695b30dfccd3c053e,180571108071,39.953393,-86.007398,181050003014,4
30197,sg:f66b7b63d0254bcc81fe426c2d6452fb,180973605023,39.775288,-85.991823,181050003014,4
30225,sg:bf9062fe8dda4ab4bd8429d5a1ade2e6,180859615002,41.308516,-85.691414,181050003014,4
30287,sg:a984fdadf53f43cbb0c9afefd004c473,180632106071,39.717595,-86.358999,181050003014,4
30371,sg:5d3c81854be74ce4a52204b14f0e2d24,180139748003,39.208013,-86.246677,181050003014,4
30742,sg:2c423fd8604744a7919f3c02b7316238,40131138021,33.435824,-111.99717,181050003014,4
30743,sg:975168a908b84a4cb817b3d2a3036482,40131138021,33.432164,-112.011223,181050003014,4
30751,sg:3b597ec70a84491087b99220ef856638,60379800011,34.196645000000004,-118.353973,181050003014,4
30766,sg:789c22c4ae2d4dbbaf9ad047c1228601,60372247001,34.023125,-118.279532,181050003014,4
30770,sg:c43ea158b101491980d9d7615c60aae8,60372219001,34.025331,-118.285445,181050003014,4
30784,sg:1761c8862e704233966d94f9bc346d5a,60730173061,32.981375,-117.250933,181050003014,4
30825,sg:056ae699cec14a6796ae68bba2078a67,120950171032,28.386613,-81.555611,181050003014,4
30889,sg:1302fd651ce244a98d9215401d2f4ef0,120860042061,25.792553,-80.13008,181050003014,4
30900,sg:8b3bd5d4823f42469de37a1e7a37731b,130670302351,33.950656,-84.66372700000001,181050003014,4
